,game,model,experiment,episode,metric,value
168,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Aborted at Player 1,1.0
169,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Aborted at Player 2,0.0
170,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Generated Expression Length,
171,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Generated Expression Number of Tokens,
172,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Request Count,1.0
173,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Parsed Request Count,0.0
174,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Violated Request Count,1.0
175,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Aborted,1.0
176,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Success,
177,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Lose,
178,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Main Score,
179,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_3,Request Success Ratio,0.0
180,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Generated Expression Length,49.0
181,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Generated Expression Number of Tokens,11.0
182,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Aborted at Player 1,0.0
183,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Aborted at Player 2,1.0
184,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Request Count,2.0
185,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Parsed Request Count,1.0
186,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Violated Request Count,1.0
187,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Aborted,1.0
188,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Success,
189,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Lose,
190,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Main Score,
191,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_26,Request Success Ratio,0.5
192,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Aborted at Player 1,1.0
193,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Aborted at Player 2,0.0
194,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Generated Expression Length,
195,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Generated Expression Number of Tokens,
196,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Request Count,1.0
197,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Parsed Request Count,0.0
198,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Violated Request Count,1.0
199,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Aborted,1.0
200,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Success,
201,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Lose,
202,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Main Score,
203,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_1,Request Success Ratio,0.0
204,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Aborted at Player 1,1.0
205,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Aborted at Player 2,0.0
206,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Generated Expression Length,
207,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Generated Expression Number of Tokens,
208,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Request Count,1.0
209,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Parsed Request Count,0.0
210,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Violated Request Count,1.0
211,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Aborted,1.0
212,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Success,
213,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Lose,
214,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Main Score,
215,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_29,Request Success Ratio,0.0
216,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Aborted at Player 1,1.0
217,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Aborted at Player 2,0.0
218,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Generated Expression Length,
219,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Generated Expression Number of Tokens,
220,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Request Count,1.0
221,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Parsed Request Count,0.0
222,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Violated Request Count,1.0
223,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Aborted,1.0
224,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Success,
225,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Lose,
226,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Main Score,
227,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_27,Request Success Ratio,0.0
228,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Aborted at Player 1,1.0
229,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Aborted at Player 2,0.0
230,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Generated Expression Length,
231,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Generated Expression Number of Tokens,
232,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Request Count,1.0
233,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Parsed Request Count,0.0
234,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Violated Request Count,1.0
235,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Aborted,1.0
236,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Success,
237,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Lose,
238,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Main Score,
239,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_12,Request Success Ratio,0.0
240,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Generated Expression Length,43.0
241,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Generated Expression Number of Tokens,6.0
242,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Aborted at Player 1,0.0
243,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Aborted at Player 2,1.0
244,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Request Count,2.0
245,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Parsed Request Count,1.0
246,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Violated Request Count,1.0
247,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Aborted,1.0
248,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Success,
249,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Lose,
250,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Main Score,
251,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_13,Request Success Ratio,0.5
252,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Generated Expression Length,50.0
253,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Generated Expression Number of Tokens,8.0
254,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Aborted at Player 1,0.0
255,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Aborted at Player 2,0.0
256,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Request Count,2.0
257,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Parsed Request Count,2.0
258,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Violated Request Count,0.0
259,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Aborted,0.0
260,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Success,0.0
261,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Lose,1.0
262,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Main Score,0.0
263,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_18,Request Success Ratio,1.0
264,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Aborted at Player 1,1.0
265,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Aborted at Player 2,0.0
266,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Generated Expression Length,
267,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Generated Expression Number of Tokens,
268,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Request Count,1.0
269,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Parsed Request Count,0.0
270,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Violated Request Count,1.0
271,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Aborted,1.0
272,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Success,
273,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Lose,
274,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Main Score,
275,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_8,Request Success Ratio,0.0
276,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Aborted at Player 1,1.0
277,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Aborted at Player 2,0.0
278,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Generated Expression Length,
279,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Generated Expression Number of Tokens,
280,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Request Count,1.0
281,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Parsed Request Count,0.0
282,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Violated Request Count,1.0
283,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Aborted,1.0
284,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Success,
285,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Lose,
286,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Main Score,
287,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_4,Request Success Ratio,0.0
288,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Aborted at Player 1,1.0
289,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Aborted at Player 2,0.0
290,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Generated Expression Length,
291,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Generated Expression Number of Tokens,
292,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Request Count,1.0
293,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Parsed Request Count,0.0
294,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Violated Request Count,1.0
295,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Aborted,1.0
296,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Success,
297,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Lose,
298,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Main Score,
299,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_5,Request Success Ratio,0.0
300,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Generated Expression Length,46.0
301,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Generated Expression Number of Tokens,6.0
302,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Aborted at Player 1,0.0
303,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Aborted at Player 2,0.0
304,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Request Count,2.0
305,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Parsed Request Count,2.0
306,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Violated Request Count,0.0
307,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Aborted,0.0
308,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Success,0.0
309,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Lose,1.0
310,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Main Score,0.0
311,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_0,Request Success Ratio,1.0
312,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Aborted at Player 1,1.0
313,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Aborted at Player 2,0.0
314,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Generated Expression Length,
315,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Generated Expression Number of Tokens,
316,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Request Count,1.0
317,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Parsed Request Count,0.0
318,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Violated Request Count,1.0
319,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Aborted,1.0
320,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Success,
321,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Lose,
322,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Main Score,
323,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_11,Request Success Ratio,0.0
324,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Generated Expression Length,49.0
325,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Generated Expression Number of Tokens,8.0
326,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Aborted at Player 1,0.0
327,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Aborted at Player 2,0.0
328,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Request Count,2.0
329,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Parsed Request Count,2.0
330,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Violated Request Count,0.0
331,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Aborted,0.0
332,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Success,0.0
333,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Lose,1.0
334,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Main Score,0.0
335,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_20,Request Success Ratio,1.0
336,referencegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,3_letter_grids,episode_9,Aborted at Player 1,1.0
