,game,model,experiment,episode,metric,value
172,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_1,Request Count,2.0
173,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_1,Violated Request Count,1.0
174,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_1,Parsed Request Count,1.0
175,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_1,Request Success Ratio,0.5
176,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Precision,
177,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Recall,
178,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,F1,
179,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Main Score,
180,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Average Changed Cell Count,
181,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Average Generated Instruction Length,
182,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Average Generated Expression Number of Tokens,
183,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Success,0.0
184,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Lose,0.0
185,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Aborted,1.0
186,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Aborted at Player 1,0.0
187,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Aborted at Player 2,1.0
188,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Request Count,2.0
189,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Violated Request Count,1.0
190,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Parsed Request Count,1.0
191,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_12,Request Success Ratio,0.5
192,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Precision,
193,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Recall,
194,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,F1,
195,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Main Score,
196,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Average Changed Cell Count,
197,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Average Generated Instruction Length,
198,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Average Generated Expression Number of Tokens,
199,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Success,0.0
200,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Lose,0.0
201,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Aborted,1.0
202,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Aborted at Player 1,0.0
203,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Aborted at Player 2,1.0
204,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Request Count,2.0
205,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Violated Request Count,1.0
206,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Parsed Request Count,1.0
207,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_13,Request Success Ratio,0.5
208,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Precision,
209,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Recall,
210,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,F1,
211,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Main Score,
212,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Average Changed Cell Count,
213,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Average Generated Instruction Length,
214,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Average Generated Expression Number of Tokens,
215,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Success,0.0
216,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Lose,0.0
217,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Aborted,1.0
218,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Aborted at Player 1,0.0
219,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Aborted at Player 2,1.0
220,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Request Count,2.0
221,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Violated Request Count,1.0
222,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Parsed Request Count,1.0
223,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_18,Request Success Ratio,0.5
224,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Precision,
225,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Recall,
226,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,F1,
227,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Main Score,
228,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Average Changed Cell Count,
229,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Average Generated Instruction Length,
230,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Average Generated Expression Number of Tokens,
231,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Success,0.0
232,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Lose,0.0
233,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Aborted,1.0
234,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Aborted at Player 1,0.0
235,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Aborted at Player 2,1.0
236,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Request Count,2.0
237,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Violated Request Count,1.0
238,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Parsed Request Count,1.0
239,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_8,Request Success Ratio,0.5
240,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Precision,
241,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Recall,
242,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,F1,
243,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Main Score,
244,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Average Changed Cell Count,
245,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Average Generated Instruction Length,
246,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Average Generated Expression Number of Tokens,
247,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Success,0.0
248,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Lose,0.0
249,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Aborted,1.0
250,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Aborted at Player 1,0.0
251,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Aborted at Player 2,1.0
252,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Request Count,2.0
253,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Violated Request Count,1.0
254,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Parsed Request Count,1.0
255,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_4,Request Success Ratio,0.5
256,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Precision,
257,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Recall,
258,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,F1,
259,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Main Score,
260,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Average Changed Cell Count,
261,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Average Generated Instruction Length,
262,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Average Generated Expression Number of Tokens,
263,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Success,0.0
264,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Lose,0.0
265,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Aborted,1.0
266,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Aborted at Player 1,0.0
267,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Aborted at Player 2,1.0
268,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Request Count,2.0
269,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Violated Request Count,1.0
270,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Parsed Request Count,1.0
271,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_5,Request Success Ratio,0.5
272,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Precision,
273,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Recall,
274,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,F1,
275,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Main Score,
276,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Average Changed Cell Count,
277,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Average Generated Instruction Length,
278,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Average Generated Expression Number of Tokens,
279,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Success,0.0
280,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Lose,0.0
281,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Aborted,1.0
282,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Aborted at Player 1,0.0
283,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Aborted at Player 2,1.0
284,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Request Count,2.0
285,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Violated Request Count,1.0
286,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Parsed Request Count,1.0
287,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_0,Request Success Ratio,0.5
288,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Precision,
289,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Recall,
290,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,F1,
291,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Main Score,
292,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Average Changed Cell Count,
293,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Average Generated Instruction Length,
294,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Average Generated Expression Number of Tokens,
295,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Success,0.0
296,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Lose,0.0
297,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Aborted,1.0
298,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Aborted at Player 1,0.0
299,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Aborted at Player 2,1.0
300,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Request Count,2.0
301,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Violated Request Count,1.0
302,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Parsed Request Count,1.0
303,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_11,Request Success Ratio,0.5
304,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Precision,
305,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Recall,
306,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,F1,
307,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Main Score,
308,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Average Changed Cell Count,
309,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Average Generated Instruction Length,
310,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Average Generated Expression Number of Tokens,
311,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Success,0.0
312,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Lose,0.0
313,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Aborted,1.0
314,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Aborted at Player 1,0.0
315,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Aborted at Player 2,1.0
316,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Request Count,2.0
317,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Violated Request Count,1.0
318,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Parsed Request Count,1.0
319,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,1_random_grids,episode_9,Request Success Ratio,0.5
320,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Precision,
321,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Recall,
322,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,F1,
323,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Main Score,
324,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Average Changed Cell Count,
325,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Average Generated Instruction Length,
326,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Average Generated Expression Number of Tokens,
327,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Success,0.0
328,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Lose,0.0
329,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Aborted,1.0
330,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Aborted at Player 1,0.0
331,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Aborted at Player 2,1.0
332,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Request Count,2.0
333,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Violated Request Count,1.0
334,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Parsed Request Count,1.0
335,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_17,Request Success Ratio,0.5
336,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,Precision,
337,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,Recall,
338,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,F1,
339,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,Main Score,
340,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,Average Changed Cell Count,
341,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,Average Generated Instruction Length,
342,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,Average Generated Expression Number of Tokens,
343,imagegame,Mixtral-8x22B-Instruct-v0.1-t0.0--Mixtral-8x22B-Instruct-v0.1-t0.0,0_compact_grids,episode_2,Success,0.0
